pitcher_id,pitch_type,pitch_count,num_clusters,top_cluster,top_cluster_pct,top_3_clusters_pct,top_5_clusters_pct,concentration,entropy,consistency_score,num_clusters_used,cluster_rank1,cluster_rank1_pct,cluster_rank2,cluster_rank2_pct,cluster_rank3,cluster_rank3_pct
519151,CU,56,30,cube4_cluster0,10.71,28.57,42.86,10.71,3.15411466112942,10.71,30,cube4_cluster0,10.71,cube13_cluster0,8.93,cube22_cluster0,8.93
519151,FF,96,41,cube4_cluster0,14.58,27.08,35.42,14.58,3.3934615907469103,14.58,41,cube4_cluster0,14.58,cube22_cluster0,8.33,cube33_cluster0,4.17
519151,SL,96,35,cube5_cluster0,11.46,29.17,40.63,11.46,3.2408807665449313,11.46,35,cube5_cluster0,11.46,cube4_cluster0,10.42,cube13_cluster0,7.29
542888,FC,30,24,cube34_cluster0,10.0,23.340000000000003,36.68000000000001,10.0,3.1052035362310653,10.0,24,cube34_cluster0,10.0,cube23_cluster1,6.67,cube24_cluster2,6.67
542888,FF,54,28,cube5_cluster0,11.11,25.93,38.900000000000006,11.11,3.1532131599102304,11.11,28,cube5_cluster0,11.11,cube13_cluster0,7.41,cube4_cluster0,7.41
542888,SI,42,25,cube4_cluster0,11.9,30.94,42.839999999999996,11.9,3.0376909661043303,11.9,25,cube4_cluster0,11.9,cube6_cluster3,9.52,cube13_cluster0,9.52
542888,ST,36,21,cube4_cluster0,13.89,30.549999999999997,41.67,13.89,2.908457845979674,13.89,21,cube4_cluster0,13.89,cube15_cluster1,8.33,cube5_cluster0,8.33
547973,FF,72,28,cube22_cluster0,13.89,31.939999999999998,47.209999999999994,13.89,3.0283439513537953,13.89,28,cube22_cluster0,13.89,cube23_cluster1,9.72,cube5_cluster0,8.33
547973,SL,8,7,cube4_cluster0,25.0,50.0,75.0,25.0,1.9061547465398496,25.0,7,cube4_cluster0,25.0,cube5_cluster0,12.5,cube66_cluster0,12.5
571927,CH,56,29,cube4_cluster0,16.07,28.57,39.29,16.07,3.1506777829378985,16.07,29,cube4_cluster0,16.07,cube22_cluster0,7.14,cube5_cluster0,5.36
571927,CU,64,28,cube4_cluster0,17.19,34.38,46.88,17.19,3.0114130286879486,17.19,28,cube4_cluster0,17.19,cube13_cluster0,9.38,cube5_cluster0,7.81
571927,SI,288,51,cube4_cluster0,16.32,32.64,43.4,16.32,3.3479717699121982,16.32,51,cube4_cluster0,16.32,cube5_cluster0,9.38,cube14_cluster0,6.94
571927,SL,16,11,cube4_cluster0,31.25,50.0,62.5,31.25,2.182995977034132,31.25,11,cube4_cluster0,31.25,cube23_cluster1,12.5,cube34_cluster0,6.25
571946,FF,42,25,cube4_cluster0,14.29,30.95,42.849999999999994,14.29,3.026979727263005,14.29,25,cube4_cluster0,14.29,cube23_cluster1,9.52,cube24_cluster1,7.14
571946,FS,35,21,cube23_cluster0,14.29,31.43,42.85,14.29,2.8998402716380216,14.29,21,cube23_cluster0,14.29,cube4_cluster0,8.57,cube5_cluster0,8.57
571946,SL,7,6,cube5_cluster0,28.57,57.15,85.72999999999999,28.57,1.748067149102356,28.57,6,cube5_cluster0,28.57,cube3_cluster0,14.29,cube66_cluster0,14.29
573124,SI,60,32,cube4_cluster0,16.67,35.0,45.0,16.67,3.1504558293620324,16.67,32,cube4_cluster0,16.67,cube5_cluster0,10.0,cube13_cluster0,8.33
573124,ST,30,21,cube4_cluster0,13.33,33.33,46.67,13.33,2.9030151654272203,13.33,21,cube4_cluster0,13.33,cube13_cluster0,10.0,cube5_cluster0,10.0
592332,FF,360,52,cube4_cluster0,14.72,30.0,39.72,14.72,3.4223820856909706,14.72,52,cube4_cluster0,14.72,cube13_cluster0,8.61,cube5_cluster0,6.67
592332,FS,200,47,cube4_cluster0,17.0,34.5,45.5,17.0,3.281688345287664,17.0,47,cube4_cluster0,17.0,cube5_cluster0,11.0,cube22_cluster0,6.5
592332,SL,136,48,cube4_cluster0,10.29,25.0,33.09,10.29,3.5618323464815416,10.29,48,cube4_cluster0,10.29,cube5_cluster0,9.56,cube13_cluster0,5.15
592426,CU,12,7,cube4_cluster0,33.33,66.67,83.33,33.33,1.7916109435599088,33.33,7,cube4_cluster0,33.33,cube12_cluster0,16.67,cube23_cluster0,16.67
592426,FF,18,15,cube13_cluster0,11.11,33.33,44.45,11.11,2.6602907735512935,11.11,15,cube13_cluster0,11.11,cube4_cluster0,11.11,cube3_cluster0,11.11
592426,SL,36,24,cube4_cluster0,11.11,27.779999999999998,38.9,11.11,3.0458002934098545,11.11,24,cube4_cluster0,11.11,cube5_cluster0,11.11,cube14_cluster0,5.56
593974,CH,56,28,cube5_cluster0,10.71,32.13,46.410000000000004,10.71,3.079688319408496,10.71,28,cube5_cluster0,10.71,cube4_cluster0,10.71,cube22_cluster0,10.71
593974,SI,40,23,cube4_cluster0,12.5,30.0,42.5,12.5,2.9763342814794864,12.5,23,cube4_cluster0,12.5,cube5_cluster0,10.0,cube33_cluster0,7.5
593974,SL,8,7,cube77_cluster0,25.0,50.0,75.0,25.0,1.9061547465398496,25.0,7,cube77_cluster0,25.0,cube12_cluster0,12.5,cube3_cluster0,12.5
596001,CH,12,10,cube13_cluster0,16.67,41.67,58.33,16.67,2.253514338452689,16.67,10,cube13_cluster0,16.67,cube23_cluster0,16.67,cube59_cluster2,8.33
596001,FF,8,6,cube22_cluster0,25.0,62.5,87.5,25.0,1.7328679513998633,25.0,6,cube22_cluster0,25.0,cube13_cluster0,25.0,cube57_cluster0,12.5
596001,ST,40,24,cube12_cluster0,10.0,25.0,40.0,10.0,3.04737953626153,10.0,24,cube12_cluster0,10.0,cube13_cluster0,7.5,cube5_cluster0,7.5
600917,CH,21,13,cube5_cluster0,19.05,42.86,61.89999999999999,19.05,2.4250698653675387,19.05,13,cube5_cluster0,19.05,cube4_cluster0,14.29,cube24_cluster0,9.52
600917,CU,7,7,cube33_cluster0,14.29,42.87,71.44999999999999,14.29,1.9461938771045295,14.29,7,cube33_cluster0,14.29,cube23_cluster0,14.29,cube22_cluster0,14.29
600917,FF,42,23,cube4_cluster0,14.29,35.709999999999994,47.60999999999999,14.29,2.91389753309425,14.29,23,cube4_cluster0,14.29,cube13_cluster0,11.9,cube24_cluster0,9.52
600917,SI,7,6,cube4_cluster0,28.57,57.15,85.72999999999999,28.57,1.748067149102356,28.57,6,cube4_cluster0,28.57,cube13_cluster0,14.29,cube43_cluster0,14.29
600917,SL,49,27,cube5_cluster0,12.24,30.599999999999998,42.839999999999996,12.24,3.08991527007749,12.24,27,cube5_cluster0,12.24,cube4_cluster0,10.2,cube13_cluster0,8.16
605447,FF,63,30,cube4_cluster0,12.7,28.580000000000002,41.28,12.7,3.1378344144439776,12.7,30,cube4_cluster0,12.7,cube23_cluster1,7.94,cube14_cluster0,7.94
605447,SL,91,37,cube4_cluster0,17.58,35.16,48.339999999999996,17.58,3.1600230183465623,17.58,37,cube4_cluster0,17.58,cube23_cluster0,8.79,cube22_cluster0,8.79
606303,CH,6,5,cube4_cluster0,33.33,66.67,100.01,33.33,1.560812674895181,33.33,5,cube4_cluster0,33.33,cube51_cluster0,16.67,cube50_cluster0,16.67
606303,FF,30,23,cube5_cluster0,13.33,26.67,40.010000000000005,13.33,3.030271739265806,13.33,23,cube5_cluster0,13.33,cube22_cluster0,6.67,cube42_cluster1,6.67
606303,SI,6,6,cube14_cluster0,16.67,50.010000000000005,83.35000000000001,16.67,1.7919178011232335,16.67,6,cube14_cluster0,16.67,cube13_cluster0,16.67,cube66_cluster0,16.67
606303,ST,48,27,cube4_cluster0,12.5,29.17,37.510000000000005,12.5,3.121534372179244,12.5,27,cube4_cluster0,12.5,cube14_cluster0,10.42,cube22_cluster0,6.25
606930,FC,152,41,cube4_cluster0,21.05,33.550000000000004,44.730000000000004,21.05,3.182864605581601,21.05,41,cube4_cluster0,21.05,cube22_cluster0,6.58,cube5_cluster0,5.92
606930,FF,32,23,cube5_cluster0,12.5,31.25,43.75,12.5,2.9869773334679377,12.5,23,cube5_cluster0,12.5,cube13_cluster0,12.5,cube23_cluster1,6.25
607200,CH,32,21,cube4_cluster0,12.5,28.130000000000003,40.63,12.5,2.927989107122494,12.5,21,cube4_cluster0,12.5,cube14_cluster0,9.38,cube65_cluster0,6.25
607200,FC,168,41,cube4_cluster0,13.1,27.98,39.29,13.1,3.3520459439599404,13.1,41,cube4_cluster0,13.1,cube5_cluster0,8.93,cube23_cluster1,5.95
607200,SI,160,40,cube4_cluster0,13.75,31.249999999999996,44.379999999999995,13.75,3.2638772564604333,13.75,40,cube4_cluster0,13.75,cube5_cluster0,10.62,cube3_cluster0,6.88
607200,ST,160,44,cube4_cluster0,11.25,25.0,34.370000000000005,11.25,3.4672625644680704,11.25,44,cube4_cluster0,11.25,cube5_cluster0,7.5,cube22_cluster0,6.25
607259,CH,132,44,cube4_cluster0,18.18,31.82,40.919999999999995,18.18,3.320137973772864,18.18,44,cube4_cluster0,18.18,cube5_cluster0,9.09,cube13_cluster0,4.55
607259,CU,42,23,cube4_cluster0,16.67,40.480000000000004,54.76,16.67,2.826758311406466,16.67,23,cube4_cluster0,16.67,cube5_cluster0,14.29,cube22_cluster0,9.52
607259,FC,168,48,cube4_cluster0,14.29,30.36,43.46,14.29,3.392212276087638,14.29,48,cube4_cluster0,14.29,cube22_cluster0,8.33,cube5_cluster0,7.74
607259,FF,66,31,cube4_cluster0,19.7,36.37,45.46999999999999,19.7,3.086761292003313,19.7,31,cube4_cluster0,19.7,cube22_cluster0,10.61,cube5_cluster0,6.06
607259,SI,114,38,cube4_cluster0,14.91,34.209999999999994,46.489999999999995,14.91,3.1738284243649177,14.91,38,cube4_cluster0,14.91,cube22_cluster0,10.53,cube5_cluster0,8.77
607259,SL,30,17,cube4_cluster0,16.67,36.67,53.34,16.67,2.6641412097013846,16.67,17,cube4_cluster0,16.67,cube23_cluster0,10.0,cube33_cluster0,10.0
607481,CU,16,13,cube4_cluster0,12.5,37.5,50.0,12.5,2.512658529529802,12.5,13,cube4_cluster0,12.5,cube66_cluster0,12.5,cube33_cluster0,12.5
607481,FF,56,26,cube23_cluster0,12.5,32.14,48.21,12.5,2.9979426247402987,12.5,26,cube23_cluster0,12.5,cube4_cluster0,10.71,cube5_cluster0,8.93
607481,SI,40,24,cube23_cluster0,10.0,27.5,42.5,10.0,3.012722177233533,10.0,24,cube23_cluster0,10.0,cube22_cluster0,10.0,cube3_cluster0,7.5
607481,ST,48,25,cube5_cluster0,12.5,29.17,41.67,12.5,3.0308744776702983,12.5,25,cube5_cluster0,12.5,cube4_cluster0,10.42,cube78_cluster1,6.25
607625,CH,54,24,cube23_cluster1,9.26,27.78,44.45,9.26,2.9590629361871827,9.26,24,cube23_cluster1,9.26,cube23_cluster0,9.26,cube4_cluster0,9.26
607625,CS,36,22,cube4_cluster0,13.89,36.11,47.230000000000004,13.89,2.8990690259453427,13.89,22,cube4_cluster0,13.89,cube23_cluster0,11.11,cube14_cluster0,11.11
607625,CU,102,40,cube4_cluster0,19.61,30.39,40.19,19.61,3.2748553106946603,19.61,40,cube4_cluster0,19.61,cube3_cluster0,5.88,cube13_cluster0,4.9
607625,FC,72,33,cube4_cluster0,16.67,34.730000000000004,44.46000000000001,16.67,3.1512697640343,16.67,33,cube4_cluster0,16.67,cube5_cluster0,12.5,cube15_cluster0,5.56
607625,FF,156,47,cube4_cluster0,15.38,27.56,36.54,15.38,3.460529903516931,15.38,47,cube4_cluster0,15.38,cube23_cluster0,7.05,cube14_cluster0,5.13
607625,SI,48,23,cube5_cluster0,14.58,37.49,52.07,14.58,2.858483600832579,14.58,23,cube5_cluster0,14.58,cube4_cluster0,14.58,cube24_cluster0,8.33
607625,SL,18,13,cube6_cluster3,16.67,38.89,55.56,16.67,2.4769631178405356,16.67,13,cube6_cluster3,16.67,cube4_cluster0,11.11,cube13_cluster1,11.11
607625,SV,24,15,cube4_cluster0,12.5,37.5,54.16,12.5,2.593292212470863,12.5,15,cube4_cluster0,12.5,cube5_cluster0,12.5,cube23_cluster1,12.5
608331,CH,72,28,cube4_cluster0,22.22,37.489999999999995,49.989999999999995,22.22,2.9322621904519814,22.22,28,cube4_cluster0,22.22,cube5_cluster0,8.33,cube13_cluster0,6.94
608331,CU,136,42,cube4_cluster0,13.24,30.150000000000002,41.18,13.24,3.3554904387527307,13.24,42,cube4_cluster0,13.24,cube22_cluster0,8.82,cube5_cluster0,8.09
608331,FC,272,54,cube4_cluster0,13.97,28.669999999999998,38.230000000000004,13.97,3.4954963302789173,13.97,54,cube4_cluster0,13.97,cube5_cluster0,8.82,cube13_cluster0,5.88
608331,FF,80,30,cube4_cluster0,15.0,28.75,38.75,15.0,3.1459000932281507,15.0,30,cube4_cluster0,15.0,cube5_cluster0,7.5,cube14_cluster0,6.25
608331,SI,112,38,cube4_cluster0,15.18,30.36,41.97,15.18,3.2445224080040007,15.18,38,cube4_cluster0,15.18,cube5_cluster0,8.93,cube23_cluster0,6.25
608331,SL,8,8,cube4_cluster0,12.5,37.5,62.5,12.5,2.0794415416798357,12.5,8,cube4_cluster0,12.5,cube32_cluster0,12.5,cube23_cluster0,12.5
608331,ST,104,38,cube4_cluster0,11.54,29.81,40.39,11.54,3.3146622446725242,11.54,38,cube4_cluster0,11.54,cube5_cluster0,10.58,cube23_cluster0,7.69
608371,FF,21,15,cube5_cluster0,19.05,38.09,52.37,19.05,2.5818571041722724,19.05,15,cube5_cluster0,19.05,cube24_cluster2,9.52,cube22_cluster0,9.52
608371,SI,7,6,cube5_cluster0,28.57,57.15,85.72999999999999,28.57,1.748067149102356,28.57,6,cube5_cluster0,28.57,cube22_cluster0,14.29,cube57_cluster0,14.29
608371,ST,49,27,cube4_cluster0,12.24,28.56,40.8,12.24,3.107521412911539,12.24,27,cube4_cluster0,12.24,cube24_cluster0,10.2,cube23_cluster0,6.12
608717,CH,30,18,cube65_cluster1,16.67,43.34,56.68000000000001,16.67,2.661563119619583,16.67,18,cube65_cluster1,16.67,cube4_cluster0,16.67,cube14_cluster0,10.0
608717,CU,18,13,cube4_cluster0,16.67,38.89,55.56,16.67,2.4769631178405356,16.67,13,cube4_cluster0,16.67,cube77_cluster0,11.11,cube5_cluster0,11.11
608717,FF,66,31,cube5_cluster0,12.12,30.309999999999995,42.43,12.12,3.176027877515433,12.12,31,cube5_cluster0,12.12,cube4_cluster0,10.61,cube12_cluster0,7.58
608717,SL,6,6,cube5_cluster0,16.67,50.010000000000005,83.35000000000001,16.67,1.7919178011232335,16.67,6,cube5_cluster0,16.67,cube52_cluster0,16.67,cube44_cluster0,16.67
608718,FF,18,12,cube4_cluster0,22.22,44.44,61.11,22.22,2.351878162139882,22.22,12,cube4_cluster0,22.22,cube66_cluster0,11.11,cube22_cluster0,11.11
608718,SI,30,22,cube4_cluster0,13.33,33.33,43.33,13.33,2.949007937619897,13.33,22,cube4_cluster0,13.33,cube66_cluster0,10.0,cube23_cluster1,10.0
608718,SL,18,16,cube22_cluster0,11.11,27.779999999999998,38.9,11.11,2.7374884274967894,11.11,16,cube22_cluster0,11.11,cube15_cluster1,11.11,cube5_cluster0,5.56
614179,FF,21,15,cube4_cluster0,9.52,28.56,47.599999999999994,9.52,2.6477788792018244,9.52,15,cube4_cluster0,9.52,cube14_cluster0,9.52,cube57_cluster0,9.52
621053,CH,6,6,cube4_cluster0,16.67,50.010000000000005,83.35000000000001,16.67,1.7919178011232335,16.67,6,cube4_cluster0,16.67,cube5_cluster0,16.67,cube67_cluster2,16.67
621053,FC,6,6,cube3_cluster0,16.67,50.010000000000005,83.35000000000001,16.67,1.7919178011232335,16.67,6,cube3_cluster0,16.67,cube59_cluster1,16.67,cube67_cluster1,16.67
621053,FF,18,10,cube4_cluster0,22.22,44.44,66.66,22.22,2.1974828542488907,22.22,10,cube4_cluster0,22.22,cube23_cluster1,11.11,cube6_cluster3,11.11
621053,SI,12,10,cube4_cluster0,25.0,41.66,58.31999999999999,25.0,2.209808045618035,25.0,10,cube4_cluster0,25.0,cube67_cluster0,8.33,cube43_cluster0,8.33
621053,ST,24,18,cube22_cluster0,12.5,33.33,45.83,12.5,2.7887934594797494,12.5,18,cube22_cluster0,12.5,cube78_cluster1,12.5,cube14_cluster0,8.33
621111,CH,24,17,cube4_cluster0,12.5,33.33,49.989999999999995,12.5,2.7308365139480735,12.5,17,cube4_cluster0,12.5,cube58_cluster0,12.5,cube12_cluster0,8.33
621111,FC,160,42,cube4_cluster0,10.62,29.369999999999997,43.739999999999995,10.62,3.301114145847662,10.62,42,cube4_cluster0,10.62,cube3_cluster0,10.0,cube5_cluster0,8.75
621111,FF,224,48,cube4_cluster0,12.5,24.1,34.370000000000005,12.5,3.448436285315274,12.5,48,cube4_cluster0,12.5,cube13_cluster0,5.8,cube5_cluster0,5.8
621111,KC,88,39,cube4_cluster0,11.36,30.68,39.779999999999994,11.36,3.3299115114675395,11.36,39,cube4_cluster0,11.36,cube13_cluster0,10.23,cube22_cluster0,9.09
621111,SI,48,25,cube4_cluster0,16.67,33.33,47.91,16.67,2.963789719274953,16.67,25,cube4_cluster0,16.67,cube22_cluster0,8.33,cube23_cluster1,8.33
621111,ST,120,42,cube5_cluster0,9.17,23.340000000000003,33.34,9.17,3.4463470965902254,9.17,42,cube5_cluster0,9.17,cube4_cluster0,7.5,cube13_cluster0,6.67
621345,CH,24,14,cube5_cluster0,25.0,45.83,62.489999999999995,25.0,2.420005417330877,25.0,14,cube5_cluster0,25.0,cube23_cluster1,12.5,cube4_cluster0,8.33
621345,FC,80,33,cube5_cluster0,13.75,33.75,46.25,13.75,3.134507589124854,13.75,33,cube5_cluster0,13.75,cube4_cluster0,11.25,cube3_cluster0,8.75
621345,FF,48,25,cube4_cluster0,16.67,31.25,43.75,16.67,3.0001856291348488,16.67,25,cube4_cluster0,16.67,cube12_cluster0,8.33,cube67_cluster0,6.25
621363,FF,84,36,cube4_cluster0,14.29,27.38,38.089999999999996,14.29,3.29518684097343,14.29,36,cube4_cluster0,14.29,cube5_cluster0,7.14,cube6_cluster3,5.95
621363,SL,35,24,cube5_cluster0,14.29,28.57,39.99,14.29,3.034081064260366,14.29,24,cube5_cluster0,14.29,cube4_cluster0,8.57,cube22_cluster0,5.71
621381,CH,7,7,cube22_cluster0,14.29,42.87,71.44999999999999,14.29,1.9461938771045295,14.29,7,cube22_cluster0,14.29,cube50_cluster1,14.29,cube57_cluster0,14.29
621381,FC,14,10,cube4_cluster0,21.43,50.01,64.28999999999999,21.43,2.205359292879317,21.43,10,cube4_cluster0,21.43,cube5_cluster0,14.29,cube23_cluster0,14.29
621381,FF,42,19,cube4_cluster0,28.57,42.85,57.13,28.57,2.5687182314020025,28.57,19,cube4_cluster0,28.57,cube5_cluster0,7.14,cube23_cluster1,7.14
621381,SI,14,9,cube3_cluster0,21.43,57.15,71.42999999999999,21.43,2.0689774231865536,21.43,9,cube3_cluster0,21.43,cube4_cluster0,21.43,cube66_cluster0,14.29
621381,SL,35,26,cube14_cluster0,11.43,22.85,34.27,11.43,3.160188627688373,11.43,26,cube14_cluster0,11.43,cube43_cluster0,5.71,cube67_cluster0,5.71
622379,CH,20,9,cube4_cluster0,40.0,70.0,80.0,40.0,1.8343719702816235,40.0,9,cube4_cluster0,40.0,cube5_cluster0,15.0,cube14_cluster0,15.0
622379,FF,91,29,cube4_cluster0,23.08,40.66,54.94,23.08,2.8794331370094186,23.08,29,cube4_cluster0,23.08,cube5_cluster0,9.89,cube23_cluster0,7.69
622379,SI,5,5,cube13_cluster0,20.0,60.0,100.0,20.0,1.6094379124341005,20.0,5,cube13_cluster0,20.0,cube66_cluster0,20.0,cube42_cluster1,20.0
622379,ST,30,16,cube22_cluster0,16.67,43.33,60.0,16.67,2.5602703879635427,16.67,16,cube22_cluster0,16.67,cube5_cluster0,13.33,cube23_cluster1,13.33
622554,CU,6,5,cube13_cluster0,33.33,66.67,100.01,33.33,1.560812674895181,33.33,5,cube13_cluster0,33.33,cube77_cluster0,16.67,cube15_cluster0,16.67
622554,FF,48,22,cube4_cluster0,18.75,39.58,54.16,18.75,2.7791066994891893,18.75,22,cube4_cluster0,18.75,cube13_cluster0,12.5,cube5_cluster0,8.33
622554,SI,30,18,cube4_cluster0,20.0,40.0,53.34,20.0,2.6724001849298773,20.0,18,cube4_cluster0,20.0,cube5_cluster0,13.33,cube12_cluster0,6.67
622554,ST,36,22,cube4_cluster0,16.67,36.11,47.230000000000004,16.67,2.886436539335828,16.67,22,cube4_cluster0,16.67,cube12_cluster0,11.11,cube13_cluster0,8.33
623149,FF,70,34,cube4_cluster0,14.29,35.72,44.3,14.29,3.1852751342930445,14.29,34,cube4_cluster0,14.29,cube5_cluster0,14.29,cube3_cluster0,7.14
623149,ST,35,20,cube4_cluster0,22.86,37.14,48.56,22.86,2.748619691868532,22.86,20,cube4_cluster0,22.86,cube6_cluster3,8.57,cube58_cluster2,5.71
623474,SI,12,9,cube4_cluster0,33.33,49.989999999999995,66.64999999999999,33.33,2.022409212224636,33.33,9,cube4_cluster0,33.33,cube33_cluster0,8.33,cube5_cluster0,8.33
623474,SL,42,25,cube4_cluster0,14.29,30.95,42.849999999999994,14.29,3.026979727263005,14.29,25,cube4_cluster0,14.29,cube22_cluster0,9.52,cube5_cluster0,7.14
628317,FF,35,23,cube22_cluster0,8.57,22.85,34.27,8.57,3.0504159664948385,8.57,23,cube22_cluster0,8.57,cube4_cluster0,8.57,cube34_cluster0,5.71
628317,FS,91,38,cube4_cluster0,16.48,32.96,43.940000000000005,16.48,3.2371078224967067,16.48,38,cube4_cluster0,16.48,cube22_cluster0,10.99,cube14_cluster0,5.49
628317,SI,21,15,cube4_cluster0,19.05,38.09,52.37,19.05,2.5818571041722724,19.05,15,cube4_cluster0,19.05,cube5_cluster0,9.52,cube6_cluster3,9.52
628317,SL,14,11,cube4_cluster0,28.57,42.85,57.13,28.57,2.2425012559367943,28.57,11,cube4_cluster0,28.57,cube58_cluster0,7.14,cube23_cluster1,7.14
628317,ST,77,33,cube4_cluster0,18.18,40.260000000000005,53.24,18.18,3.0268694421032074,18.18,33,cube4_cluster0,18.18,cube22_cluster0,12.99,cube5_cluster0,9.09
640451,FF,66,33,cube4_cluster0,16.67,28.8,37.9,16.67,3.240145121566746,16.67,33,cube4_cluster0,16.67,cube22_cluster0,7.58,cube58_cluster2,4.55
640451,FS,36,18,cube5_cluster0,19.44,38.88,52.77,19.44,2.6762678463387957,19.44,18,cube5_cluster0,19.44,cube23_cluster1,11.11,cube59_cluster1,8.33
640451,SL,12,9,cube6_cluster3,16.67,50.010000000000005,66.67,16.67,2.138115204120325,16.67,9,cube6_cluster3,16.67,cube13_cluster0,16.67,cube67_cluster0,16.67
640462,FF,70,28,cube4_cluster0,20.0,34.28,45.7,20.0,2.9961844601560377,20.0,28,cube4_cluster0,20.0,cube5_cluster0,8.57,cube13_cluster0,5.71
640462,SI,14,12,cube13_cluster0,14.29,35.72,50.0,14.29,2.4406279839389677,14.29,12,cube13_cluster0,14.29,cube22_cluster0,14.29,cube77_cluster0,7.14
640462,SL,63,29,cube4_cluster0,19.05,34.93,47.63,19.05,3.0246125255595158,19.05,29,cube4_cluster0,19.05,cube23_cluster0,7.94,cube3_cluster0,7.94
641302,CH,72,33,cube4_cluster0,11.11,26.38,38.88,11.11,3.240555114396162,11.11,33,cube4_cluster0,11.11,cube23_cluster0,8.33,cube5_cluster0,6.94
641302,FC,174,49,cube5_cluster0,9.2,22.99,31.609999999999996,9.2,3.58595366539307,9.2,49,cube5_cluster0,9.2,cube4_cluster0,7.47,cube22_cluster0,6.32
641302,FF,150,52,cube4_cluster0,16.67,36.67,45.34,16.67,3.3610674482544587,16.67,52,cube4_cluster0,16.67,cube5_cluster0,14.0,cube13_cluster0,6.0
641302,SI,72,30,cube4_cluster0,12.5,27.77,38.89,12.5,3.1620678684941814,12.5,30,cube4_cluster0,12.5,cube5_cluster0,8.33,cube23_cluster1,6.94
641302,ST,30,16,cube4_cluster0,26.67,43.34,56.68000000000001,26.67,2.5053441953814284,26.67,16,cube4_cluster0,26.67,cube23_cluster0,10.0,cube13_cluster0,6.67
641793,FF,60,30,cube13_cluster1,8.33,24.990000000000002,36.660000000000004,8.33,3.2105457749826596,8.33,30,cube13_cluster1,8.33,cube13_cluster0,8.33,cube4_cluster0,8.33
641793,FS,114,40,cube4_cluster0,9.65,23.69,35.97,9.65,3.395012983168231,9.65,40,cube4_cluster0,9.65,cube12_cluster0,7.02,cube23_cluster0,7.02
641793,SI,96,38,cube4_cluster0,13.54,31.25,42.71,13.54,3.2638744448263024,13.54,38,cube4_cluster0,13.54,cube22_cluster0,11.46,cube5_cluster0,6.25
641793,SL,174,44,cube4_cluster0,17.24,28.74,38.51,17.24,3.3390263872403394,17.24,44,cube4_cluster0,17.24,cube13_cluster0,5.75,cube5_cluster0,5.75
641793,ST,48,25,cube4_cluster0,20.83,37.5,47.92,20.83,2.9122552964069595,20.83,25,cube4_cluster0,20.83,cube22_cluster0,10.42,cube59_cluster1,6.25
641816,FC,60,33,cube4_cluster0,15.0,28.33,38.33,15.0,3.2590941579414268,15.0,33,cube4_cluster0,15.0,cube13_cluster0,8.33,cube23_cluster0,5.0
641816,FF,252,55,cube4_cluster0,12.3,29.36,37.699999999999996,12.3,3.547669171208064,12.3,55,cube4_cluster0,12.3,cube5_cluster0,11.11,cube22_cluster0,5.95
641816,FS,144,45,cube4_cluster0,15.97,30.55,39.580000000000005,15.97,3.400929008849625,15.97,45,cube4_cluster0,15.97,cube5_cluster0,7.64,cube22_cluster0,6.94
641816,SL,42,22,cube4_cluster0,19.05,38.09,49.99,19.05,2.8273406620745685,19.05,22,cube4_cluster0,19.05,cube5_cluster0,11.9,cube23_cluster0,7.14
641835,SI,232,48,cube4_cluster0,13.79,28.439999999999998,37.92,13.79,3.4632414763414956,13.79,48,cube4_cluster0,13.79,cube5_cluster0,8.62,cube22_cluster0,6.03
641835,SL,40,27,cube14_cluster0,12.5,30.0,40.0,12.5,3.1280449211855896,12.5,27,cube14_cluster0,12.5,cube23_cluster0,10.0,cube4_cluster0,7.5
642048,CH,4,4,cube12_cluster0,25.0,75.0,100.0,25.0,1.3862943611198906,25.0,4,cube12_cluster0,25.0,cube6_cluster3,25.0,cube13_cluster0,25.0
642048,SI,24,15,cube22_cluster0,16.67,41.67,58.33,16.67,2.543299066111066,16.67,15,cube22_cluster0,16.67,cube4_cluster0,16.67,cube52_cluster0,8.33
642048,SL,20,11,cube4_cluster0,50.0,60.0,70.0,50.0,1.844439727056968,50.0,11,cube4_cluster0,50.0,cube5_cluster0,5.0,cube14_cluster0,5.0
642048,ST,4,3,cube4_cluster0,50.0,100.0,100.0,50.0,1.0397207708399179,50.0,3,cube4_cluster0,50.0,cube23_cluster1,25.0,cube66_cluster0,25.0
642100,FF,16,13,cube5_cluster0,12.5,37.5,50.0,12.5,2.512658529529802,12.5,13,cube5_cluster0,12.5,cube4_cluster0,12.5,cube14_cluster0,12.5
642100,SI,24,16,cube4_cluster0,25.0,41.66,54.16,25.0,2.5575497188080876,25.0,16,cube4_cluster0,25.0,cube15_cluster0,8.33,cube22_cluster0,8.33
642152,CH,24,13,cube5_cluster0,16.67,41.67,58.33,16.67,2.4415665430206834,16.67,13,cube5_cluster0,16.67,cube4_cluster0,12.5,cube13_cluster0,12.5
642152,FC,35,19,cube4_cluster0,20.0,40.0,51.42,20.0,2.715923288268672,20.0,19,cube4_cluster0,20.0,cube5_cluster0,11.43,cube13_cluster0,8.57
642152,FF,12,11,cube5_cluster0,16.67,33.33,49.989999999999995,16.67,2.368913472785053,16.67,11,cube5_cluster0,16.67,cube22_cluster0,8.33,cube3_cluster0,8.33
