pitcher_id,pitch_a,cluster_a,pitch_b,cluster_b,same_cluster
607625,CH,cube12_cluster0,FF,cube13_cluster0,True
607625,CH,cube12_cluster0,FS,cube12_cluster0,True
607625,CH,cube12_cluster0,SI,cube13_cluster0,True
607625,CU,cube78_cluster0,SV,cube73_cluster0,False
607625,FC,cube22_cluster0,FF,cube13_cluster0,False
607625,FC,cube22_cluster0,FS,cube12_cluster0,False
607625,FC,cube22_cluster0,SI,cube13_cluster0,False
607625,FF,cube13_cluster0,FS,cube12_cluster0,False
607625,FF,cube13_cluster0,SI,cube13_cluster0,True
607625,FS,cube12_cluster0,SI,cube13_cluster0,False
607625,ST,cube65_cluster1,SV,cube73_cluster0,False
608032,CH,cube12_cluster0,FF,cube4_cluster0,True
608331,CH,cube13_cluster0,FC,cube23_cluster0,False
608331,CH,cube13_cluster0,FF,cube13_cluster0,True
608331,CH,cube13_cluster0,SI,cube13_cluster0,True
608331,CU,cube77_cluster0,ST,cube73_cluster0,False
608331,FC,cube23_cluster0,FF,cube13_cluster0,False
608331,FC,cube23_cluster0,SI,cube13_cluster0,False
608331,FF,cube13_cluster0,SI,cube13_cluster0,True
608334,CH,cube13_cluster0,FF,cube13_cluster0,True
608334,CH,cube13_cluster0,PO,cube13_cluster0,True
608334,CH,cube13_cluster0,SI,cube13_cluster0,True
608334,FF,cube13_cluster0,PO,cube13_cluster0,True
608334,FF,cube13_cluster0,SI,cube13_cluster0,True
608334,PO,cube13_cluster0,SI,cube13_cluster0,True
608337,CH,cube3_cluster0,FF,cube13_cluster0,False
608337,CH,cube3_cluster0,PO,cube4_cluster0,False
608337,FF,cube13_cluster0,PO,cube4_cluster0,True
608337,FF,cube13_cluster0,SL,cube22_cluster0,False
608371,CU,cube73_cluster0,ST,cube66_cluster0,True
608371,FC,cube23_cluster0,FF,cube13_cluster0,False
608371,FC,cube23_cluster0,FS,cube12_cluster0,False
608371,FC,cube23_cluster0,SI,cube13_cluster0,False
608371,FF,cube13_cluster0,FS,cube12_cluster0,True
608371,FF,cube13_cluster0,SI,cube13_cluster0,True
608371,FS,cube12_cluster0,SI,cube13_cluster0,True
608372,CU,cube73_cluster0,ST,cube66_cluster0,False
608372,FF,cube13_cluster0,FS,cube12_cluster0,True
608372,FF,cube13_cluster0,SI,cube13_cluster0,True
608372,FS,cube12_cluster0,SI,cube13_cluster0,True
608379,FC,cube22_cluster0,FF,cube12_cluster0,False
608379,FC,cube22_cluster0,SL,cube32_cluster0,False
608379,FF,cube12_cluster0,SI,cube4_cluster0,True
608566,FF,cube12_cluster0,SI,cube12_cluster0,True
608566,FF,cube12_cluster0,SL,cube23_cluster0,False
608566,SI,cube12_cluster0,SL,cube23_cluster0,False
608650,CH,cube12_cluster0,FF,cube12_cluster0,True
608650,CH,cube12_cluster0,SI,cube4_cluster0,False
608650,FF,cube12_cluster0,SI,cube4_cluster0,True
608665,CH,cube12_cluster0,FF,cube13_cluster0,True
608665,CH,cube12_cluster0,SI,cube13_cluster0,True
608665,CU,cube66_cluster0,SL,cube51_cluster0,False
608665,FF,cube13_cluster0,SI,cube13_cluster0,True
608717,CH,cube13_cluster0,FF,cube13_cluster0,True
608717,CH,cube13_cluster0,SI,cube13_cluster0,True
608717,CU,cube73_cluster0,ST,cube66_cluster0,True
608717,FF,cube13_cluster0,SI,cube13_cluster0,True
608717,SL,cube58_cluster0,ST,cube66_cluster0,False
612434,CH,cube14_cluster0,FF,cube14_cluster0,True
612434,CH,cube14_cluster0,SI,cube14_cluster0,True
612434,FF,cube14_cluster0,SI,cube14_cluster0,True
614179,CH,cube12_cluster0,FF,cube12_cluster0,True
614179,CH,cube12_cluster0,SI,cube3_cluster0,True
614179,CH,cube12_cluster0,SL,cube22_cluster0,False
614179,FF,cube12_cluster0,SI,cube3_cluster0,True
614179,FF,cube12_cluster0,SL,cube22_cluster0,False
615698,CH,cube3_cluster0,FF,cube3_cluster0,True
615698,CH,cube3_cluster0,FS,cube3_cluster0,True
615698,CH,cube3_cluster0,SI,cube4_cluster0,False
615698,FF,cube3_cluster0,FS,cube3_cluster0,True
615698,FF,cube3_cluster0,SI,cube4_cluster0,True
615698,FS,cube3_cluster0,SI,cube4_cluster0,False
620454,CH,cube13_cluster0,FF,cube13_cluster0,True
620454,CH,cube13_cluster0,SI,cube13_cluster0,True
620454,FF,cube13_cluster0,SI,cube13_cluster0,True
621051,CH,cube13_cluster0,FF,cube13_cluster0,True
621053,CH,cube13_cluster0,FC,cube23_cluster0,False
621053,CH,cube13_cluster0,FF,cube13_cluster0,True
621053,CH,cube13_cluster0,SI,cube13_cluster0,True
621053,FC,cube23_cluster0,FF,cube13_cluster0,False
621053,FC,cube23_cluster0,SI,cube13_cluster0,False
621053,FF,cube13_cluster0,SI,cube13_cluster0,True
621107,CH,cube13_cluster0,FC,cube23_cluster0,False
621107,CH,cube13_cluster0,FF,cube13_cluster0,True
621107,CH,cube13_cluster0,SI,cube13_cluster0,True
621107,CU,cube66_cluster0,ST,cube66_cluster0,True
621107,FC,cube23_cluster0,FF,cube13_cluster0,False
621107,FC,cube23_cluster0,SI,cube13_cluster0,False
621107,FF,cube13_cluster0,SI,cube13_cluster0,True
621111,CH,cube4_cluster0,FF,cube13_cluster0,True
621111,CH,cube4_cluster0,SI,cube4_cluster0,True
621111,FC,cube23_cluster0,FF,cube13_cluster0,False
621111,FC,cube23_cluster0,SL,cube43_cluster0,False
621111,FF,cube13_cluster0,SI,cube4_cluster0,True
621111,KC,cube73_cluster0,ST,cube66_cluster0,True
621112,CH,cube13_cluster0,FF,cube13_cluster0,True
621112,CH,cube13_cluster0,SI,cube13_cluster0,True
621112,CU,cube73_cluster0,SL,cube66_cluster0,False
621112,CU,cube73_cluster0,ST,cube73_cluster0,True
621112,FF,cube13_cluster0,SI,cube13_cluster0,True
621112,SL,cube66_cluster0,ST,cube73_cluster0,False
621121,CH,cube13_cluster0,FF,cube13_cluster0,True
621121,CH,cube13_cluster0,SI,cube13_cluster0,True
621121,FF,cube13_cluster0,SI,cube13_cluster0,True
621121,KC,cube74_cluster0,ST,cube66_cluster0,False
621139,FF,cube12_cluster0,FS,cube12_cluster0,True
621237,FF,cube4_cluster0,SI,cube4_cluster0,True
621244,CH,cube13_cluster0,FC,cube23_cluster0,False
621244,CH,cube13_cluster0,FF,cube4_cluster0,False
621244,CH,cube13_cluster0,SI,cube4_cluster0,False
621244,FF,cube4_cluster0,SI,cube4_cluster0,True
621345,CH,cube13_cluster0,FF,cube13_cluster0,True
621366,FS,cube13_cluster0,SI,cube13_cluster0,True
621381,CH,cube13_cluster0,FC,cube23_cluster0,False
621381,CH,cube13_cluster0,FF,cube13_cluster0,True
621381,CH,cube13_cluster0,SI,cube14_cluster0,False
621381,FC,cube23_cluster0,FF,cube13_cluster0,False
621381,FC,cube23_cluster0,SI,cube14_cluster0,False
621381,FF,cube13_cluster0,SI,cube14_cluster0,True
621383,CH,cube12_cluster0,SI,cube12_cluster0,True
622253,CH,cube13_cluster0,FF,cube13_cluster0,True
622253,CH,cube13_cluster0,SI,cube13_cluster0,True
622253,FF,cube13_cluster0,SI,cube13_cluster0,True
622379,FF,cube14_cluster0,SI,cube14_cluster0,True
622491,FF,cube13_cluster0,SI,cube13_cluster0,True
622503,CH,cube13_cluster0,FF,cube13_cluster0,True
622503,CH,cube13_cluster0,SI,cube13_cluster0,True
622503,FF,cube13_cluster0,SI,cube13_cluster0,True
622554,CU,cube66_cluster0,ST,cube58_cluster0,False
622554,FF,cube13_cluster0,FS,cube12_cluster0,True
622554,FF,cube13_cluster0,PO,cube13_cluster0,True
622554,FF,cube13_cluster0,SI,cube13_cluster0,True
622554,FS,cube12_cluster0,PO,cube13_cluster0,True
622554,FS,cube12_cluster0,SI,cube13_cluster0,True
622554,PO,cube13_cluster0,SI,cube13_cluster0,True
622608,CH,cube13_cluster0,FC,cube23_cluster0,True
622608,CH,cube13_cluster0,FF,cube13_cluster0,True
622608,CH,cube13_cluster0,SI,cube13_cluster0,True
622608,CH,cube13_cluster0,SL,cube32_cluster0,False
622608,FC,cube23_cluster0,FF,cube13_cluster0,False
622608,FC,cube23_cluster0,SI,cube13_cluster0,False
622608,FC,cube23_cluster0,SL,cube32_cluster0,False
622608,FF,cube13_cluster0,SI,cube13_cluster0,True
622663,CH,cube13_cluster0,FC,cube23_cluster0,False
622663,CH,cube13_cluster0,FF,cube13_cluster0,True
622663,CH,cube13_cluster0,SI,cube4_cluster0,True
622663,FC,cube23_cluster0,FF,cube13_cluster0,False
622663,FF,cube13_cluster0,SI,cube4_cluster0,True
622663,SL,cube51_cluster0,ST,cube66_cluster0,False
622780,CH,cube13_cluster0,FF,cube13_cluster0,True
622786,CH,cube13_cluster0,FF,cube14_cluster0,True
622786,CH,cube13_cluster0,SI,cube13_cluster0,True
622786,FF,cube14_cluster0,SI,cube13_cluster0,True
623211,CH,cube12_cluster0,FC,cube22_cluster0,False
623211,CH,cube12_cluster0,FF,cube4_cluster0,False
623211,CH,cube12_cluster0,SI,cube4_cluster0,False
623211,CH,cube12_cluster0,SL,cube22_cluster0,False
623211,FC,cube22_cluster0,SL,cube22_cluster0,True
623211,FF,cube4_cluster0,SI,cube4_cluster0,True
623352,CH,cube14_cluster0,SI,cube5_cluster0,True
623433,CH,cube12_cluster0,FF,cube12_cluster0,True
623433,CH,cube12_cluster0,SI,cube3_cluster0,True
623433,FF,cube12_cluster0,SI,cube3_cluster0,True
623437,CH,cube23_cluster1,PO,cube13_cluster0,False
623437,CH,cube23_cluster1,SI,cube13_cluster0,False
623437,FC,cube23_cluster0,PO,cube13_cluster0,False
623437,FC,cube23_cluster0,SI,cube13_cluster0,False
623437,PO,cube13_cluster0,SI,cube13_cluster0,True
623465,FC,cube23_cluster0,FF,cube14_cluster0,False
623465,FF,cube14_cluster0,SI,cube5_cluster0,True
624133,CH,cube12_cluster0,FC,cube23_cluster0,False
624133,CH,cube12_cluster0,FF,cube13_cluster0,False
624133,CH,cube12_cluster0,SI,cube13_cluster0,False
624133,CU,cube66_cluster0,SL,cube58_cluster0,False
624133,FC,cube23_cluster0,FF,cube13_cluster0,False
624133,FC,cube23_cluster0,SI,cube13_cluster0,False
624133,FF,cube13_cluster0,SI,cube13_cluster0,True
625643,CH,cube3_cluster0,FF,cube4_cluster0,True
628317,FC,cube12_cluster0,FF,cube13_cluster0,True
628317,FC,cube12_cluster0,FS,cube12_cluster0,True
628317,FC,cube12_cluster0,SI,cube13_cluster0,True
628317,FF,cube13_cluster0,FS,cube12_cluster0,True
628317,FF,cube13_cluster0,SI,cube13_cluster0,True
628317,FS,cube12_cluster0,SI,cube13_cluster0,True
628317,SL,cube58_cluster0,ST,cube66_cluster0,False
628317,SL,cube58_cluster0,SV,cube66_cluster0,False
628317,ST,cube66_cluster0,SV,cube66_cluster0,True
628452,CH,cube13_cluster0,FF,cube13_cluster0,True
628452,CH,cube13_cluster0,SI,cube13_cluster0,True
628452,FF,cube13_cluster0,SI,cube13_cluster0,True
640448,FF,cube4_cluster0,FS,cube13_cluster0,True
640451,FF,cube4_cluster0,FS,cube12_cluster0,True
640454,FC,cube23_cluster0,SI,cube12_cluster0,False
640455,CH,cube14_cluster0,FF,cube14_cluster0,True
640462,FF,cube5_cluster0,SI,cube5_cluster0,True
641154,CH,cube13_cluster0,FF,cube14_cluster0,True
641154,CH,cube13_cluster0,PO,cube13_cluster0,True
641154,CH,cube13_cluster0,SI,cube14_cluster0,True
641154,CU,cube66_cluster0,ST,cube67_cluster0,False
641154,FF,cube14_cluster0,PO,cube13_cluster0,True
641154,FF,cube14_cluster0,SI,cube14_cluster0,True
641154,PO,cube13_cluster0,SI,cube14_cluster0,True
641302,CH,cube13_cluster0,FC,cube23_cluster0,False
641302,CH,cube13_cluster0,FF,cube13_cluster0,True
641302,CH,cube13_cluster0,SI,cube13_cluster0,True
641302,FC,cube23_cluster0,FF,cube13_cluster0,False
641302,FC,cube23_cluster0,SI,cube13_cluster0,False
641302,FF,cube13_cluster0,SI,cube13_cluster0,True
641312,CH,cube12_cluster0,FF,cube13_cluster0,True
641312,CH,cube12_cluster0,SI,cube13_cluster0,True
641312,FF,cube13_cluster0,SI,cube13_cluster0,True
641329,CH,cube12_cluster0,FF,cube12_cluster0,True
641386,CH,cube3_cluster0,FF,cube3_cluster0,True
641401,CH,cube13_cluster0,FF,cube5_cluster0,False
641482,CH,cube12_cluster0,FC,cube22_cluster0,False
641482,CH,cube12_cluster0,FF,cube12_cluster0,True
641482,FC,cube22_cluster0,FF,cube12_cluster0,False
641540,CH,cube13_cluster0,FC,cube13_cluster0,True
641540,CH,cube13_cluster0,FF,cube13_cluster0,True
641540,CH,cube13_cluster0,SI,cube13_cluster0,True
641540,FC,cube13_cluster0,FF,cube13_cluster0,True
641540,FC,cube13_cluster0,SI,cube13_cluster0,True
641540,FF,cube13_cluster0,SI,cube13_cluster0,True
641540,KC,cube73_cluster0,SL,cube58_cluster0,False
641585,CH,cube13_cluster0,FF,cube13_cluster0,True
641585,CU,cube73_cluster0,ST,cube66_cluster0,True
641585,FC,cube58_cluster0,ST,cube66_cluster0,False
641656,FF,cube13_cluster0,SI,cube13_cluster0,True
641658,CU,cube19_cluster1,SL,cube19_cluster1,True
641672,CH,cube13_cluster0,FC,cube23_cluster0,False
641672,CH,cube13_cluster0,FF,cube13_cluster0,True
641672,CH,cube13_cluster0,SI,cube13_cluster0,True
641672,FC,cube23_cluster0,FF,cube13_cluster0,False
641672,FC,cube23_cluster0,SI,cube13_cluster0,False
641672,FF,cube13_cluster0,SI,cube13_cluster0,True
641672,SL,cube43_cluster0,ST,cube58_cluster0,False
641745,CH,cube12_cluster0,FF,cube12_cluster0,True
641745,CH,cube12_cluster0,SI,cube12_cluster0,True
641745,FF,cube12_cluster0,SI,cube12_cluster0,True
641778,CH,cube12_cluster0,FF,cube13_cluster0,False
641778,CH,cube12_cluster0,SI,cube4_cluster0,False
641778,FC,cube32_cluster0,SL,cube42_cluster0,False
641778,FF,cube13_cluster0,SI,cube4_cluster0,True
641793,FF,cube12_cluster0,FS,cube12_cluster0,True
641793,FF,cube12_cluster0,SI,cube3_cluster0,True
641793,FF,cube12_cluster0,SL,cube22_cluster0,False
641793,FS,cube12_cluster0,SI,cube3_cluster0,False
641793,FS,cube12_cluster0,SL,cube22_cluster0,False
641816,FC,cube33_cluster0,SL,cube43_cluster0,False
641816,FF,cube4_cluster0,FS,cube13_cluster0,True
641835,FF,cube13_cluster0,SI,cube4_cluster0,True
641927,CH,cube13_cluster0,FF,cube13_cluster0,True
641927,CH,cube13_cluster0,SI,cube4_cluster0,False
641927,FF,cube13_cluster0,SI,cube4_cluster0,True
641941,FF,cube14_cluster0,FS,cube13_cluster0,False
642016,FF,cube13_cluster0,SI,cube13_cluster0,True
642048,CH,cube13_cluster0,FF,cube13_cluster0,True
642048,CH,cube13_cluster0,SI,cube13_cluster0,True
642048,FF,cube13_cluster0,SI,cube13_cluster0,True
642048,SL,cube51_cluster0,ST,cube58_cluster0,False
642100,FF,cube13_cluster0,SI,cube4_cluster0,True
642121,CH,cube12_cluster0,FC,cube23_cluster0,False
642121,CH,cube12_cluster0,FF,cube4_cluster0,False
642152,CH,cube12_cluster0,FC,cube23_cluster0,False
642152,CH,cube12_cluster0,FF,cube4_cluster0,False
642152,CH,cube12_cluster0,SI,cube4_cluster0,False
642152,CU,cube65_cluster0,ST,cube66_cluster0,True
642152,FF,cube4_cluster0,SI,cube4_cluster0,True
642207,FC,cube14_cluster0,FF,cube5_cluster0,False
642216,CH,cube13_cluster0,FF,cube13_cluster0,True
642216,CH,cube13_cluster0,SI,cube13_cluster0,True
642216,CU,cube66_cluster0,ST,cube73_cluster0,True
642216,FF,cube13_cluster0,SI,cube13_cluster0,True
642232,FF,cube13_cluster0,SI,cube13_cluster0,True
642239,CH,cube13_cluster0,FF,cube13_cluster0,True
642239,CH,cube13_cluster0,FS,cube13_cluster0,True
642239,FC,cube43_cluster0,ST,cube58_cluster0,False
642239,FF,cube13_cluster0,FS,cube13_cluster0,True
642397,FF,cube13_cluster0,FS,cube13_cluster0,True
642397,FF,cube13_cluster0,SI,cube5_cluster0,True
642397,FS,cube13_cluster0,SI,cube5_cluster0,False
642520,CH,cube13_cluster0,FF,cube14_cluster0,True
642520,CH,cube13_cluster0,SI,cube14_cluster0,True
642520,FF,cube14_cluster0,SI,cube14_cluster0,True
642528,CH,cube13_cluster0,FF,cube14_cluster0,True
642528,CH,cube13_cluster0,SI,cube14_cluster0,True
642528,FF,cube14_cluster0,SI,cube14_cluster0,True
642547,CH,cube14_cluster0,FF,cube14_cluster0,True
642547,SL,cube59_cluster2,ST,cube67_cluster0,False
642585,PO,cube12_cluster0,SI,cube12_cluster0,True
642701,CH,cube13_cluster0,FC,cube23_cluster0,False
642701,CH,cube13_cluster0,FF,cube13_cluster0,True
642701,CH,cube13_cluster0,SI,cube13_cluster0,True
642701,FC,cube23_cluster0,FF,cube13_cluster0,False
642701,FC,cube23_cluster0,SI,cube13_cluster0,False
642701,FC,cube23_cluster0,SL,cube33_cluster0,False
642701,FF,cube13_cluster0,SI,cube13_cluster0,True
643338,FF,cube13_cluster0,PO,cube12_cluster0,True
643338,FF,cube13_cluster0,SI,cube13_cluster0,True
643338,PO,cube12_cluster0,SI,cube13_cluster0,True
643361,CH,cube12_cluster0,FC,cube22_cluster0,False
643361,CH,cube12_cluster0,FF,cube12_cluster0,True
643361,FC,cube22_cluster0,FF,cube12_cluster0,False
643377,CH,cube13_cluster0,FC,cube23_cluster0,False
643377,CH,cube13_cluster0,FF,cube13_cluster0,True
643377,CH,cube13_cluster0,SI,cube13_cluster0,True
643377,FC,cube23_cluster0,FF,cube13_cluster0,False
643377,FC,cube23_cluster0,SI,cube13_cluster0,False
643377,FF,cube13_cluster0,SI,cube13_cluster0,True
643410,FF,cube4_cluster0,FS,cube3_cluster0,False
643410,FF,cube4_cluster0,SI,cube4_cluster0,True
643410,FS,cube3_cluster0,SI,cube4_cluster0,False
645261,CH,cube13_cluster0,FF,cube4_cluster0,True
645261,CH,cube13_cluster0,SI,cube13_cluster0,True
645261,FF,cube4_cluster0,SI,cube13_cluster0,True
645444,EP,cube18_cluster0,FA,cube18_cluster0,True
646242,FF,cube13_cluster0,SI,cube14_cluster0,True
647315,FC,cube13_cluster0,SI,cube13_cluster0,True
647315,SL,cube67_cluster0,ST,cube67_cluster0,True
647336,CH,cube13_cluster0,FF,cube13_cluster0,True
647336,CH,cube13_cluster0,PO,cube13_cluster0,True
647336,CH,cube13_cluster0,SI,cube13_cluster0,True
647336,FF,cube13_cluster0,PO,cube13_cluster0,True
647336,FF,cube13_cluster0,SI,cube13_cluster0,True
647336,PO,cube13_cluster0,SI,cube13_cluster0,True
650556,CH,cube13_cluster0,FF,cube14_cluster0,True
650556,CH,cube13_cluster0,SI,cube5_cluster0,True
650556,FF,cube14_cluster0,SI,cube5_cluster0,True
650633,CH,cube13_cluster0,FF,cube13_cluster0,True
650633,CH,cube13_cluster0,SI,cube14_cluster0,True
650633,FF,cube13_cluster0,SI,cube14_cluster0,True
650633,SL,cube58_cluster0,ST,cube66_cluster0,True
650644,FF,cube12_cluster0,SI,cube12_cluster0,True
650671,CH,cube4_cluster0,FF,cube14_cluster0,True
650893,FC,cube22_cluster0,FF,cube12_cluster0,False
650893,FC,cube22_cluster0,FS,cube12_cluster0,False
650893,FF,cube12_cluster0,FS,cube12_cluster0,True
650893,FF,cube12_cluster0,SI,cube4_cluster0,True
650893,FS,cube12_cluster0,SI,cube4_cluster0,False
650911,CH,cube13_cluster0,SI,cube13_cluster0,True
655889,FF,cube13_cluster0,SI,cube4_cluster0,False
656186,CH,cube13_cluster0,FF,cube13_cluster0,True
656186,CH,cube13_cluster0,SI,cube13_cluster0,True
656186,FF,cube13_cluster0,SI,cube13_cluster0,True
656222,CH,cube12_cluster0,FF,cube13_cluster0,True
656234,CU,cube73_cluster0,ST,cube66_cluster0,False
656234,FC,cube23_cluster0,SI,cube13_cluster0,False
656240,FF,cube13_cluster0,FS,cube13_cluster1,False
656240,FF,cube13_cluster0,SI,cube4_cluster0,False
656240,FS,cube13_cluster1,SI,cube4_cluster0,True
656257,FC,cube23_cluster0,FF,cube13_cluster0,False
656271,CH,cube13_cluster0,FF,cube4_cluster0,False
656271,CH,cube13_cluster0,SI,cube4_cluster0,False
656271,CH,cube13_cluster0,SL,cube23_cluster0,False
656271,FF,cube4_cluster0,SI,cube4_cluster0,True
656288,CH,cube12_cluster0,FC,cube23_cluster0,False
656288,CH,cube12_cluster0,FF,cube3_cluster0,True
656288,KC,cube65_cluster0,SL,cube58_cluster0,True
656288,KC,cube65_cluster0,ST,cube66_cluster0,True
656288,SL,cube58_cluster0,ST,cube66_cluster0,True
656302,FF,cube13_cluster0,SI,cube13_cluster0,True
656302,KC,cube73_cluster0,ST,cube73_cluster0,True
656420,CH,cube12_cluster0,FF,cube12_cluster0,True
656427,CH,cube13_cluster0,FF,cube14_cluster0,True
656427,CH,cube13_cluster0,SI,cube14_cluster0,True
656427,FF,cube14_cluster0,SI,cube14_cluster0,True
656457,FC,cube23_cluster0,FF,cube14_cluster0,False
656457,FC,cube23_cluster0,FS,cube13_cluster0,False
656457,FC,cube23_cluster0,SI,cube14_cluster0,False
656457,FF,cube14_cluster0,FS,cube13_cluster0,False
656457,FF,cube14_cluster0,SI,cube14_cluster0,True
656457,FS,cube13_cluster0,SI,cube14_cluster0,False
656458,FF,cube13_cluster0,FS,cube12_cluster0,True
656464,FF,cube13_cluster0,SI,cube4_cluster0,True
656546,FF,cube5_cluster0,FS,cube13_cluster0,True
656546,FF,cube5_cluster0,PO,cube4_cluster0,True
656546,FF,cube5_cluster0,SI,cube5_cluster0,True
656546,FS,cube13_cluster0,PO,cube4_cluster0,True
656546,FS,cube13_cluster0,SI,cube5_cluster0,True
656546,PO,cube4_cluster0,SI,cube5_cluster0,True
656550,CH,cube13_cluster0,FC,cube23_cluster0,False
656550,CH,cube13_cluster0,FF,cube13_cluster0,True
656550,CH,cube13_cluster0,SI,cube13_cluster0,True
656550,CU,cube66_cluster0,SL,cube66_cluster0,True
656550,FC,cube23_cluster0,FF,cube13_cluster0,False
656550,FC,cube23_cluster0,SI,cube13_cluster0,False
656550,FF,cube13_cluster0,SI,cube13_cluster0,True
656557,FF,cube13_cluster0,FS,cube13_cluster0,True
656557,FF,cube13_cluster0,SI,cube13_cluster0,True
656557,FS,cube13_cluster0,SI,cube13_cluster0,True
656605,CH,cube13_cluster0,FC,cube23_cluster0,False
656605,CH,cube13_cluster0,FF,cube13_cluster0,True
656605,CH,cube13_cluster0,SI,cube13_cluster0,True
656605,CU,cube73_cluster0,ST,cube66_cluster0,True
656605,FC,cube23_cluster0,FF,cube13_cluster0,False
656605,FC,cube23_cluster0,SI,cube13_cluster0,False
656605,FF,cube13_cluster0,SI,cube13_cluster0,True
656605,SL,cube51_cluster0,ST,cube66_cluster0,False
656629,CH,cube13_cluster0,FF,cube14_cluster0,False
656638,CH,cube13_cluster0,FF,cube13_cluster0,True
656638,CH,cube13_cluster0,SI,cube4_cluster0,False
656638,FF,cube13_cluster0,SI,cube4_cluster0,True
656641,CH,cube13_cluster0,FF,cube4_cluster0,True
656686,CH,cube13_cluster0,FF,cube13_cluster0,True
656731,CH,cube13_cluster0,FF,cube14_cluster0,True
656731,CH,cube13_cluster0,SI,cube14_cluster0,True
656731,CU,cube73_cluster0,SL,cube67_cluster0,False
656731,CU,cube73_cluster0,ST,cube67_cluster0,True
656731,FF,cube14_cluster0,SI,cube14_cluster0,True
656731,SL,cube67_cluster0,ST,cube67_cluster0,True
656794,CH,cube12_cluster0,FC,cube23_cluster0,False
656794,CH,cube12_cluster0,FF,cube12_cluster0,True
656794,CH,cube12_cluster0,SI,cube13_cluster0,False
656794,FC,cube23_cluster0,FF,cube12_cluster0,False
656794,FC,cube23_cluster0,SI,cube13_cluster0,False
656794,FF,cube12_cluster0,SI,cube13_cluster0,True
656848,CH,cube3_cluster0,FF,cube3_cluster0,True
656848,CH,cube3_cluster0,SI,cube4_cluster0,True
656848,FF,cube3_cluster0,SI,cube4_cluster0,True
656849,CH,cube13_cluster0,FF,cube13_cluster0,True
656849,CH,cube13_cluster0,SI,cube13_cluster0,True
656849,CU,cube66_cluster0,SL,cube51_cluster0,False
656849,FF,cube13_cluster0,SI,cube13_cluster0,True
656876,CH,cube3_cluster0,FF,cube13_cluster0,False
656876,CH,cube3_cluster0,SI,cube13_cluster0,True
656876,CU,cube73_cluster0,SL,cube66_cluster0,False
656876,CU,cube73_cluster0,ST,cube66_cluster0,True
656876,FF,cube13_cluster0,SI,cube13_cluster0,True
656876,SL,cube66_cluster0,ST,cube66_cluster0,True
656945,FF,cube14_cluster0,SI,cube14_cluster0,True
656986,FC,cube50_cluster0,SL,cube50_cluster0,True
656986,FF,cube12_cluster0,SI,cube12_cluster0,True
657006,CH,cube3_cluster0,FF,cube13_cluster0,False
657006,CH,cube3_cluster0,SI,cube13_cluster0,False
657006,CU,cube72_cluster0,SL,cube65_cluster0,True
657006,FF,cube13_cluster0,SI,cube13_cluster0,True
657024,FF,cube13_cluster0,FS,cube12_cluster0,False
657053,FS,cube13_cluster0,SI,cube14_cluster0,True
657097,CH,cube13_cluster0,FF,cube14_cluster0,True
657277,FC,cube14_cluster0,FF,cube14_cluster0,True
657277,FC,cube14_cluster0,SI,cube14_cluster0,True
657277,FF,cube14_cluster0,SI,cube14_cluster0,True
657376,FC,cube23_cluster0,FF,cube13_cluster0,False
657376,FC,cube23_cluster0,SI,cube13_cluster0,False
657376,FF,cube13_cluster0,SI,cube13_cluster0,True
657376,KC,cube73_cluster0,ST,cube73_cluster0,True
657424,CH,cube12_cluster0,FF,cube12_cluster0,True
657424,CH,cube12_cluster0,SI,cube12_cluster0,True
657424,FF,cube12_cluster0,SI,cube12_cluster0,True
657514,FF,cube13_cluster0,SI,cube13_cluster0,True
657571,FF,cube13_cluster0,SI,cube13_cluster0,True
657585,FC,cube23_cluster0,FF,cube13_cluster0,False
657585,FC,cube23_cluster0,FS,cube13_cluster0,False
657585,FC,cube23_cluster0,SI,cube13_cluster0,False
657585,FF,cube13_cluster0,FS,cube13_cluster0,True
657585,FF,cube13_cluster0,SI,cube13_cluster0,True
657585,FS,cube13_cluster0,SI,cube13_cluster0,True
657649,CH,cube13_cluster0,FC,cube23_cluster0,False
657649,CH,cube13_cluster0,FF,cube13_cluster0,True
657649,CH,cube13_cluster0,SI,cube13_cluster0,True
657649,FC,cube23_cluster0,FF,cube13_cluster0,False
657649,FC,cube23_cluster0,SI,cube13_cluster0,False
657649,FF,cube13_cluster0,SI,cube13_cluster0,True
657746,FF,cube14_cluster0,FS,cube14_cluster0,True
657746,FF,cube14_cluster0,SI,cube14_cluster0,True
657746,FF,cube14_cluster0,SL,cube24_cluster0,False
657746,FS,cube14_cluster0,SI,cube14_cluster0,True
657746,FS,cube14_cluster0,SL,cube24_cluster0,False
657746,KC,cube74_cluster0,ST,cube67_cluster0,True
657746,SI,cube14_cluster0,SL,cube24_cluster0,False
660271,CU,cube73_cluster0,ST,cube58_cluster0,False
660271,FC,cube24_cluster0,FF,cube14_cluster0,False
660271,FC,cube24_cluster0,FS,cube13_cluster0,False
660271,FC,cube24_cluster0,SI,cube14_cluster0,False
660271,FF,cube14_cluster0,FS,cube13_cluster0,False
660271,FF,cube14_cluster0,SI,cube14_cluster0,True
660271,FS,cube13_cluster0,SI,cube14_cluster0,False
660271,SL,cube51_cluster0,ST,cube58_cluster0,True
660730,CH,cube13_cluster0,FF,cube13_cluster0,True
660730,CU,cube73_cluster0,ST,cube58_cluster0,False
660761,CH,cube12_cluster0,FF,cube13_cluster0,True
